tweet_id,timestamp,name,rating,favorite_count,retweet_count,followers_count,img_num,p1,p1_conf,p1_dog,p2,p2_conf,p2_dog,p3,p3_conf,p3_dog,stage
685641971164143616,2016-01-09 01:59:19+00:00,Otis,7,2896,763,8824220,1,Lakeland_terrier,0.253839,True,Airedale,0.213349,True,three-toed_sloth,0.0838341,False,pupper
685547936038666240,2016-01-08 19:45:39+00:00,,14,32469,15345,8824220,1,web_site,0.923987,False,oscilloscope,0.00971237,False,hand-held_computer,0.00876857,False,pupper
685268753634967552,2016-01-08 01:16:17+00:00,Hubertson,10,3054,1179,8824220,1,pug,0.999044,True,Norwegian_elkhound,0.000546586,True,bull_mastiff,0.000235195,True,pupper
685169283572338688,2016-01-07 18:41:01+00:00,Gerbald,11,4056,1405,8824220,1,Bernese_mountain_dog,0.975096,True,Appenzeller,0.0145781,True,EntleBucher,0.00594348,True,pupper
684880619965411328,2016-01-06 23:33:58+00:00,,5,2059,797,8824220,1,clog,0.08110099999999999,False,spindle,0.0669566,False,agama,0.0608837,False,pupper
683834909291606017,2016-01-04 02:18:42+00:00,,9,2589,1094,8824219,1,Maltese_dog,0.738449,True,toy_poodle,0.102992,True,Samoyed,0.0232472,True,pupper
683828599284170753,2016-01-04 01:53:37+00:00,,12,2761,1050,8824219,1,malamute,0.577376,True,Siberian_husky,0.287131,True,Eskimo_dog,0.117563,True,pupper
683481228088049664,2016-01-03 02:53:17+00:00,Banjo,11,2620,982,8824219,1,keeshond,0.508951,True,chow,0.442016,True,German_shepherd,0.013206,True,pupper
683462770029932544,2016-01-03 01:39:57+00:00,,8,2390,662,8824219,1,Italian_greyhound,0.39956,True,whippet,0.26715300000000003,True,German_short-haired_pointer,0.0813191,True,pupper
683142553609318400,2016-01-02 04:27:31+00:00,Brandy,9,2832,1022,8824219,1,Leonberg,0.605851,True,chow,0.18347,True,German_shepherd,0.0796619,True,pupper
683078886620553216,2016-01-02 00:14:32+00:00,,9,1961,552,8824219,1,koala,0.141432,False,Eskimo_dog,0.0940442,True,wallaby,0.0852365,False,pupper
682788441537560576,2016-01-01 05:00:24+00:00,,12,2437,1087,8824219,1,toyshop,0.37561,False,orange,0.0945376,False,teddy,0.0398082,False,pupper
682406705142087680,2015-12-31 03:43:31+00:00,Patrick,7,7451,1734,8824218,1,wombat,0.709344,False,koala,0.169758,False,beaver,0.0794334,False,pupper
681891461017812993,2015-12-29 17:36:07+00:00,Charlie,10,2435,799,8824218,1,Chihuahua,0.20357,True,doormat,0.13431600000000002,False,toy_terrier,0.0844823,True,pupper
681694085539872773,2015-12-29 04:31:49+00:00,Bo,11,12618,3990,8824853,1,toy_poodle,0.920992,True,miniature_poodle,0.0608572,True,Maltese_dog,0.00606372,True,pupper
681679526984871937,2015-12-29 03:33:58+00:00,,7,1741,431,8824218,1,birdhouse,0.472351,False,teddy,0.142058,False,pot,0.0329059,False,pupper
681654059175129088,2015-12-29 01:52:46+00:00,Toffee,12,2601,911,8824218,1,Pomeranian,0.800538,True,chow,0.146892,True,Pekinese,0.0376125,True,pupper
680191257256136705,2015-12-25 01:00:07+00:00,,11,2110,488,8824218,1,Brittany_spaniel,0.7332529999999999,True,Welsh_springer_spaniel,0.251634,True,English_springer,0.00924321,True,pupper
681231109724700672,2015-12-27 21:52:07+00:00,,11,2369,475,8824218,1,Irish_setter,0.406047,True,cocker_spaniel,0.345646,True,Airedale,0.147912,True,pupper
680836378243002368,2015-12-26 19:43:36+00:00,Ellie,12,3406,1295,8824218,3,Pembroke,0.427781,True,Shetland_sheepdog,0.160669,True,Pomeranian,0.11125,True,pupper
680473011644985345,2015-12-25 19:39:43+00:00,Hector,10,2499,733,8824218,1,Lakeland_terrier,0.796694,True,West_Highland_white_terrier,0.138709,True,Norwich_terrier,0.016253399999999998,True,pupper
685943807276412928,2016-01-09 21:58:42+00:00,the,8,1607,580,8824220,1,papillon,0.200812,True,toy_terrier,0.114512,True,Cardigan,0.0945196,True,pupper
683111407806746624,2016-01-02 02:23:45+00:00,Larry,10,3357,895,8824219,1,cocker_spaniel,0.901392,True,soft-coated_wheaten_terrier,0.0286048,True,miniature_schnauzer,0.0178054,True,pupper
686007916130873345,2016-01-10 02:13:27+00:00,,11,2448,401,8824220,1,Rhodesian_ridgeback,0.885301,True,redbone,0.0423354,True,seat_belt,0.010493,False,pupper
693262851218264065,2016-01-30 02:41:58+00:00,,11,2179,490,8824223,1,golden_retriever,0.989333,True,Labrador_retriever,0.00794644,True,kuvasz,0.000748932,True,pupper
686618349602762752,2016-01-11 18:39:05+00:00,Olivia,11,3659,1344,8824220,1,Rottweiler,0.441331,True,miniature_pinscher,0.23318000000000005,True,Gordon_setter,0.093582,True,pupper
680176173301628928,2015-12-25 00:00:11+00:00,,10,3828,1517,8824218,1,Christmas_stocking,0.207547,False,mask,0.19388,False,feather_boa,0.152738,False,pupper
694329668942569472,2016-02-02 01:21:07+00:00,Grady,9,1969,494,8824223,1,boxer,0.99006,True,bull_mastiff,0.00743627,True,Saint_Bernard,0.00161729,True,pupper
693629975228977152,2016-01-31 03:00:47+00:00,,12,2411,779,8824223,1,pug,0.841987,True,French_bulldog,0.06979110000000001,True,Boston_bull,0.0387199,True,pupper
693590843962331137,2016-01-31 00:25:18+00:00,Phil,3,4979,1924,8824223,1,dining_table,0.383448,False,grey_fox,0.103191,False,Siamese_cat,0.0982558,False,pupper
693095443459342336,2016-01-29 15:36:45+00:00,Milo,10,1828,451,8824223,1,ice_lolly,0.660099,False,neck_brace,0.039562900000000005,False,Yorkshire_terrier,0.033487800000000005,True,pupper
692905862751522816,2016-01-29 03:03:25+00:00,Wally,10,2389,852,8824223,1,Mexican_hairless,0.162638,True,Doberman,0.15628699999999998,True,Rhodesian_ridgeback,0.0814778,True,pupper
692828166163931137,2016-01-28 21:54:41+00:00,,12,2823,868,8824223,1,Samoyed,0.985857,True,Arctic_fox,0.00785164,False,white_wolf,0.0032777,False,pupper
692752401762250755,2016-01-28 16:53:37+00:00,,13,6714,3577,8824223,1,Samoyed,0.471276,True,Siberian_husky,0.15885,True,Eskimo_dog,0.138672,True,pupper
692417313023332352,2016-01-27 18:42:06+00:00,Herschel,7,9241,3400,8824223,1,bison,0.208922,False,mink,0.169945,False,polecat,0.144494,False,pupper
690015576308211712,2016-01-21 03:38:27+00:00,,12,2452,721,8824221,2,malamute,0.949609,True,Siberian_husky,0.0330837,True,Eskimo_dog,0.016662700000000003,True,pupper
689905486972461056,2016-01-20 20:21:00+00:00,Gizmo,11,2408,689,8824221,4,Pomeranian,0.943331,True,Shetland_sheepdog,0.0236751,True,chow,0.00716495,True,pupper
689623661272240129,2016-01-20 01:41:08+00:00,Lucy,10,2199,630,8824221,1,toy_poodle,0.279604,True,mashed_potato,0.208564,False,Labrador_retriever,0.07748089999999999,True,pupper
689143371370250240,2016-01-18 17:52:38+00:00,Trip,10,1994,499,8824220,1,English_springer,0.303781,True,papillon,0.165132,True,Welsh_springer_spaniel,0.149051,True,pupper
688916208532455424,2016-01-18 02:49:58+00:00,,11,2675,852,8824220,1,Pembroke,0.430544,True,red_fox,0.206576,False,Pomeranian,0.154352,True,pupper
688894073864884227,2016-01-18 01:22:00+00:00,Hamrick,7,2214,675,8824220,1,hog,0.669996,False,guinea_pig,0.077347,False,hamster,0.0623982,False,pupper
688519176466644993,2016-01-17 00:32:18+00:00,,12,2288,716,8824220,1,Pembroke,0.696372,True,Cardigan,0.121052,True,Shetland_sheepdog,0.050592000000000005,True,pupper
688179443353796608,2016-01-16 02:02:19+00:00,Lizzie,10,2111,577,8824220,1,sorrel,0.81152,False,horse_cart,0.0248201,False,Arabian_camel,0.0151553,False,pupper
687818504314159109,2016-01-15 02:08:05+00:00,,12,2442,932,8824220,1,Lakeland_terrier,0.873029,True,soft-coated_wheaten_terrier,0.0609242,True,toy_poodle,0.0170309,True,pupper
687704180304273409,2016-01-14 18:33:48+00:00,Blakely,9,2395,827,8824220,1,miniature_pinscher,0.956063,True,toy_terrier,0.0122306,True,Chihuahua,0.00539748,True,pupper
687476254459715584,2016-01-14 03:28:06+00:00,Curtis,11,1958,523,8824220,1,wood_rabbit,0.702725,False,Angora,0.190659,False,hare,0.105072,False,pupper
687312378585812992,2016-01-13 16:36:55+00:00,,7,4295,1869,8824220,1,seat_belt,0.703561,False,Great_Dane,0.139909,True,Weimaraner,0.0211125,True,pupper
687096057537363968,2016-01-13 02:17:20+00:00,,11,2206,595,8824220,1,Labrador_retriever,0.417107,True,Chesapeake_Bay_retriever,0.34173000000000003,True,German_short-haired_pointer,0.177702,True,pupper
686683045143953408,2016-01-11 22:56:10+00:00,Mona,11,2785,786,8824220,1,Norwich_terrier,0.100499,True,cocker_spaniel,0.0806711,True,golden_retriever,0.0794062,True,pupper
686377065986265092,2016-01-11 02:40:19+00:00,Birf,10,2171,555,8824220,1,German_shepherd,0.830816,True,Leonberg,0.0763252,True,bloodhound,0.0374486,True,pupper
680145970311643136,2015-12-24 22:00:10+00:00,Kawhi,10,3546,1706,8824218,1,miniature_poodle,0.457117,True,toy_poodle,0.226481,True,Maltese_dog,0.0676815,True,pupper
673295268553605120,2015-12-06 00:17:55+00:00,Eve,8,7187,2999,8824216,1,golden_retriever,0.889241,True,Labrador_retriever,0.06468330000000001,True,Great_Pyrenees,0.0126126,True,pupper
679828447187857408,2015-12-24 00:58:27+00:00,,13,35607,13705,8824217,3,Chihuahua,0.346545,True,dalmatian,0.166246,True,toy_terrier,0.117502,True,pupper
674262580978937856,2015-12-08 16:21:41+00:00,Gus,9,1252,430,8824216,1,Greater_Swiss_Mountain_dog,0.519428,True,boxer,0.1215,True,Staffordshire_bullterrier,0.114498,True,pupper
674038233588723717,2015-12-08 01:30:12+00:00,Kaiya,12,1059,399,8824216,1,Eskimo_dog,0.358459,True,Norwegian_elkhound,0.206963,True,malamute,0.14823599999999998,True,pupper
673956914389192708,2015-12-07 20:07:04+00:00,one,10,1869,909,8824216,1,pug,0.5861609999999999,True,Brabancon_griffon,0.0827437,True,Chihuahua,0.0458777,True,pupper
673919437611909120,2015-12-07 17:38:09+00:00,Obie,11,1121,353,8824216,1,jack-o'-lantern,0.172079,False,schipperke,0.115984,True,miniature_pinscher,0.052175,True,pupper
673707060090052608,2015-12-07 03:34:14+00:00,Raymond,10,1052,372,8824216,1,German_short-haired_pointer,0.935771,True,kelpie,0.022561,True,Labrador_retriever,0.00884665,True,pupper
673697980713705472,2015-12-07 02:58:09+00:00,Pickles,8,3784,1863,8824216,1,porcupine,0.151876,False,hen,0.11138,False,doormat,0.0589337,False,pupper
673656262056419329,2015-12-07 00:12:23+00:00,Albert,10,689,222,8824216,1,bull_mastiff,0.700625,True,Rhodesian_ridgeback,0.0946977,True,Brabancon_griffon,0.0575594,True,pupper
673612854080196609,2015-12-06 21:19:54+00:00,Jeffri,7,1530,682,8824216,1,Newfoundland,0.223101,True,Leonberg,0.111106,True,shovel,0.0856263,False,pupper
673363615379013632,2015-12-06 04:49:31+00:00,,11,981,289,8824216,1,ox,0.193431,False,warthog,0.123827,False,bison,0.111177,False,pupper
673342308415348736,2015-12-06 03:24:51+00:00,Django,10,1210,543,8824216,1,ski_mask,0.981017,False,Chihuahua,0.013559200000000002,True,kelpie,0.00065218,True,pupper
694356675654983680,2016-02-02 03:08:26+00:00,,10,1481,282,8824223,1,hamster,0.429871,False,Pomeranian,0.144272,True,pretzel,0.12722,False,pupper
673148804208660480,2015-12-05 14:35:56+00:00,Fletcher,8,1622,592,8824216,1,tub,0.8730100000000001,False,bathtub,0.0914341,False,toilet_seat,0.0254563,False,pupper
672988786805112832,2015-12-05 04:00:04+00:00,Schnozz,10,938,272,8824216,1,Lakeland_terrier,0.8366319999999999,True,West_Highland_white_terrier,0.07389960000000001,True,wire-haired_fox_terrier,0.0381601,True,pupper
672975131468300288,2015-12-05 03:05:49+00:00,Chuckles,10,1595,852,8824216,1,pug,0.8364209999999999,True,Brabancon_griffon,0.044667800000000014,True,French_bulldog,0.0365705,True,pupper
672970152493887488,2015-12-05 02:46:02+00:00,Chet,7,907,338,8824216,1,leaf_beetle,0.340154,False,rhinoceros_beetle,0.139698,False,crayfish,0.05803360000000001,False,pupper
672898206762672129,2015-12-04 22:00:08+00:00,Cheryl,11,860,401,8824216,1,motor_scooter,0.8358190000000001,False,bobsled,0.035856300000000015,False,moped,0.033079000000000004,False,pupper
672622327801233409,2015-12-04 03:43:54+00:00,,12,1234,460,8824216,1,golden_retriever,0.952773,True,Labrador_retriever,0.010835,True,clumber,0.00878601,True,pupper
672614745925664768,2015-12-04 03:13:46+00:00,Norman,6,1168,550,8824216,1,starfish,0.712717,False,goldfish,0.258865,False,sea_cucumber,0.00201543,False,pupper
672594978741354496,2015-12-04 01:55:13+00:00,Scott,9,1272,582,8824216,1,Great_Pyrenees,0.755945,True,Old_English_sheepdog,0.0823368,True,Afghan_hound,0.0270366,True,pupper
672481316919734272,2015-12-03 18:23:34+00:00,Jazz,12,688,122,8824216,1,Border_collie,0.599454,True,collie,0.106227,True,Shetland_sheepdog,0.0944649,True,pupper
